projOrgFDate,wfoid,project_status,approvedOn,hardcopysubmissionDate,projectCost,projectType,districtName,project_address,total_est_cost_of_proj,payment_status,regNo,startDate,endDate,districtType,projectName,promoterAddress,regFee,project_cost,extDate,project_ack_no,promoterName,disposed_date
2023-06-30 05:30:00,6570,New,30-August-2018,2018-06-29 22:45:55,61736720,Mixed Development,Ahmedabad,"NR Doon High School ,  Jai hind Char Rasta , Maninagar",61736720,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA03334/300818,25-April-2018,30-June-2023,Ahmedabad,Shoolin Heights,NA,8779.3,61736720,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/180629/005660,Patel Buildcon,
2021-06-30 05:30:00,6572,New,23-July-2018,2018-06-27 23:57:51,13003729,Residential/Group Housing,Rajkot,"Plot No. 28/29/30 Survey No. 52, Madhav Vatika Nr. Madhav Park, 150 ft Ring Road, Mavdi",13003729,Paid,PR/GJ/RAJKOT/GONDAL/Others/RAA03219/230718,01-July-2018,30-June-2021,Rajkot,Siddhi Palace,NA,2072.5,13003729,,PR/RAJKOT/GONDAL/GANDHINAGAR TPO/180627/005661,Shiv Developers,
2020-03-31 05:30:00,6574,New,20-September-2018,2018-06-28 00:45:40,45851420,Residential/Group Housing,Ahmedabad,"SILVER HEIGHT, NEAR AQUA POLARIS, NANA CHILODA, AHMEDABAD",45851420,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA03460/200918,04-June-2018,31-March-2020,Ahmedabad,SILVER HEIGHT,NA,3945,45851420,,PR/AHMEDABAD/AHMEDABAD CITY/GANDHINAGAR TPO/180627/005663,TIRTH BUILDCON,
2019-12-31 05:30:00,6575,New,19-October-2018,2018-06-28 01:10:58,13000000,Residential/Group Housing,Vadodara,"B/H GULISTAN APARTMENT, OPP BAHAR COLONY, RAMPARK AJWA ROAD, BAPOD",13000000,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA03741/191018,22-September-2017,31-December-2019,Vadodara,HAIDERY APARTMENT,NA,1213.12,13000000,,PR/VADODARA/VADODARA/GANDHINAGAR TPO/180627/005664,VADIA DEVELOPERS,
2019-09-30 05:30:00,6576,New,19-November-2018,2018-06-28 02:46:02,34510831,Mixed Development,Bhavnagar,"SHREEYA ARCADE  R.S.NO.77/1 P. PLOT NO.1 AND 2,BHAVNAGAR SIDSAR ROAD,VILLAGE SIDSAR",34510831,Paid,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/MAA04057/EX1/261119,01-December-2017,30-March-2021,Bhavnagar,SHREEYA ARCADE,NA,16185,34510831,2020-09-30 05:30:00,PR/BHAVNAGAR/BHAVNAGAR/BHAVNAGAR TPO/180627/005665,VIJAYBHAI HAKABHAI AALGOTAR (PROP. OF SHREEYA ARCADE),
2019-01-31 05:30:00,6577,Ongoing,26-September-2018,2018-06-28 23:28:59,91697800,Commercial,Ahmedabad,"JBR ARCADE, OPP SATYAM COMPLEX NR ROYAL PARTY PLOT, SCIENCE CITY ROAD",91697800,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA03503/260918,01-March-2018,31-January-2019,Ahmedabad,JBR ARCADE,NA,351487.5,91697800,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/180628/005667,DHARA INFRASTRUCTURE,
2019-12-31 05:30:00,6578,Ongoing,15-November-2018,2018-06-28 21:53:33,28826000,Mixed Development,Valsad,"VATSALYA , F.P. NO : 471, DHOBI VAD DAMNI ZAMPA, KILLA PARDI",28826000,Paid,PR/GJ/VALSAD/PARDI/Others/MAA04034/EX1/210120,01-April-2016,30-June-2021,Valsad,VATSALYA,NA,16615.55,24076000,2020-12-31 05:30:00,PR/VALSAD/PARDI/VALSAD TPO/180628/005668,Akshar Developers,
2021-06-30 05:30:00,6580,New,30-July-2018,2018-07-05 16:32:29,175666000,Residential/Group Housing,Surat,"BLOCK NO. 268, OPP. SARJAN BUNGALOWS NEAR SUDAMA CHOWK, MOTA VARACHHA",175666000,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/RAA03290/EX1/081121,04-December-2017,31-December-2021,Surat,MEERA HOMES,NA,22955,175666000,2021-12-31 05:30:00,PR/SURAT/SURAT CITY/SUDA/180705/005671,UNIQUE DEVELOPERS,
2025-09-30 05:30:00,6581,New,26-July-2018,2018-06-29 03:10:57,292150350,Residential/Group Housing,Surat,"TPS NO.9 (PALANPOR-BHESAN),BLOCK NO.8, OP NO.8, FP NO.151 SUB PLOT NO.2 , AT-PALANPORE, SURAT.",292150350,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/RAA03246/A1R/120719,07-June-2018,30-September-2025,Surat,NOVA GALAXY,NA,37885,292150350,,PR/SURAT/SURAT CITY/SUDA/180628/005672,NOVA INFRACON,
2024-06-30 05:30:00,6582,New,19-September-2018,2018-07-03 23:16:31,918600000,Residential/Group Housing,Valsad,"Survey No. 252/1/3, Muktanand Marg Chala, Vapi",918600000,Paid,PR/GJ/VALSAD/PARDI/Others/RAA03445/190918,01-July-2018,30-June-2024,Valsad,Pramukh Aura,NA,150740,918600000,,PR/VALSAD/PARDI/GANDHINAGAR TPO/180703/005673,Pyramid Infra,
2021-06-30 05:30:00,6584,New,01-August-2018,2018-06-29 22:18:40,90491000,Residential/Group Housing,Mehsana,"FF/11/12/13, Riddhi Siddhi Square,Nr.Railway Crossing,  Kadi- Karannagar Road,Kadi, Mahesana-382715",90491000,Paid,PR/GJ/MEHSANA/KADI/Others/RAA03307/010818,15-June-2018,30-June-2021,Others,Riddhi Siddhi Flats,NA,26750,90491000,,PR/MEHSANA/KADI/MEHSANA TPO/180629/005675,JAY INFRA,
2025-09-30 05:30:00,6586,New,18-September-2018,2018-07-07 04:45:02,789210268,Residential/Group Housing,Surat,TPS NO 09 PALANPORE BHESAN BLOCK NO 109 OP 33  FP 28 PAIKI SUB PLOT TALUKA ADAJAN,789210268,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/RAA03437/A2R/311221,01-June-2018,30-September-2025,Surat,DIVINE DESIRE,NA,82520,793568316,,PR/SURAT/SURAT CITY/SURAT TPO/180706/005697,DIVINE INFRA,
2024-09-30 05:30:00,6587,New,15-October-2018,2018-07-03 22:53:27,61330815,Residential/Group Housing,Anand,"RATHOD CHOKADI, TORNAV MATA ROAD, BORSAD, ",61330815,Paid,PR/GJ/ANAND/BORSAD/Others/RAA03699/151018,03-August-2018,30-September-2024,Others,MAA SARASWATI DUPLEX,NA,68790,60430815,,PR/ANAND/BORSAD/ANAND TPO/180703/005677,CHANDRAKANT JAGJIVANBHAI PRAJAPATI,
2021-06-30 05:30:00,6588,New,30-July-2018,2018-07-02 21:00:52,120010000,Residential/Group Housing,Gandhinagar,"SHIVAM BUNGLOWS, OPP. NANDA AUTOMOBILES ( MARUTI SHOW ROOM), NEAR UMIYA MATA TEMPLE, AHMEDABAD-DAHEGAM ROAD,",120010000,Paid,PR/GJ/GANDHINAGAR/DEHGAM/AUDA/RAA03291/EX1/220721,01-March-2018,30-June-2022,Gandhinagar,SHIVAM BUNGLOWS,NA,77798.8,120010000,2022-06-30 05:30:00,PR/GANDHINAGAR/DEHGAM/GANDHINAGAR TPO/180702/005678,SHIVAM  CORPORATION,
2020-12-31 05:30:00,6589,Ongoing,12-December-2018,2018-07-03 20:33:17,45469067,Commercial,Kutch,"Plot No. 120,Sector 8, Gandhidham",45469067,Paid,PR/GJ/KUTCH/GANDHIDHAM/Others/CAA04328/121218,02-September-2015,31-December-2020,Others,Riddhi Siddhi Arcade III,NA,127457.75,42100000,,PR/KUTCH/GANDHIDHAM/GANDHINAGAR TPO/180703/005679,Riddhi Siddhi Arcade Pvt. Ltd.,
2019-03-01 05:30:00,6590,Ongoing,19-December-2018,2018-07-19 21:24:31,10921855,Residential/Group Housing,Bhavnagar,"PLOT NO.38, R.S NO 192 ASHISH CO OP HOUSING SOCIETY",10921855,Paid,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/RAA04423/EX1/280519,01-August-2017,28-February-2020,Bhavnagar,NARAYAN RESIDENCY,NA,5852.87,10921855,2020-02-28 05:30:00,PR/BHAVNAGAR/BHAVNAGAR/BHAVNAGAR TPO/180719/005687,NANDANI DEVELOPERS,
2023-06-30 05:30:00,6593,Ongoing,25-October-2018,2018-07-17 17:54:45,65477663,Residential/Group Housing,Vadodara,"BESIDE TULSI HEIGHTS, NR. VAIKUNTH CROSS ROAD OPP. AMBE SCHOOL AND L&T KNOWLEDGE CITY, WAGHODIA ROAD",65477663,Paid,PR/GJ/VADODARA/VAGHODIA/Others/RAA03837/251018,01-July-2017,30-June-2023,Vadodara,OM UPVAN,NA,132860.7,65310763,,PR/VADODARA/VAGHODIA/VADODARA TPO/180717/005682,SHIV INFRA,
2019-12-31 05:30:00,6594,Ongoing,25-September-2018,2018-07-04 22:15:17,129428863,Mixed Development,Ahmedabad,"Sunflower enclve, Bolck no.D+E+F, Near Emaad Flats, 100' Road, Sarkhej Road",129428863,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA03483/EX1/A1M/060521,11-August-2014,30-June-2021,Ahmedabad,Sunflower Enclave,NA,61215,129428863,2020-12-31 05:30:00,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/180704/005683,SULF INFRASTRUCTURE PRIVATE LIMITED,
2019-07-31 05:30:00,6597,New,29-September-2018,2018-07-05 01:42:25,14748335,Residential/Group Housing,Rajkot,"17/19 Jagnath Plot Opp. Hotel Imerial Palace, Yagnik Road",14748335,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA03541/290918,01-June-2018,31-July-2019,Rajkot,PREM SARITA,NA,836.1,13850517,,PR/RAJKOT/RAJKOT/GANDHINAGAR TPO/180704/005686,Savaliya Rina Yogeshbhai,
2025-06-30 05:30:00,6598,New,20-September-2018,2018-07-10 17:31:09,715555520,Mixed Development,Surat,BLOCK NO.258-259-2560 F.P.NO.58-59 T.P.68 PUNA-SIMADA ROAD B.R.T.S ROAD SURAT,715555520,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/MAA03462/A1M/040120,01-May-2018,30-June-2025,Surat,SETUBANDH HILLS,NA,69045,713127520,,PR/SURAT/SURAT CITY/SUDA/180710/005690,PRERNA ENTERPRISE,
2023-12-30 05:30:00,6599,New,05-October-2018,2018-07-03 19:01:18,300776461,Mixed Development,Ahmedabad,"NORTH VIEW HEIGHTS, TP SCHEME NO. 3 FP 7 SURV NO. 552, OPP. EVANS, GHUMA, SOUTH BOPAL",300776461,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA03599/051018,02-June-2018,30-December-2023,Ahmedabad,NORTH VIEW HEIGHTS,NA,42795,300776461,,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/180703/005688,VARNIRAJ REALITY,
2022-06-30 05:30:00,6600,New,09-October-2018,2018-07-09 18:09:09,210485000,Commercial,Ahmedabad,"OPP PARMESHWAR FLAT,NEAR PALM HOTEL, MANMOHAN CROSS ROAD, NIKOL",210485000,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA03633/091018,05-March-2018,30-June-2022,Ahmedabad,ANGEL ARCADE,NA,122925,210485000,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/180709/005689,JAY LAXMI DEVELOPERS,
2019-12-31 05:30:00,6601,Ongoing,17-July-2018,2018-07-04 20:27:10,308867066,Mixed Development,Gandhinagar,BLOCK NO 270/B SARTHAK ERA TARAPUR SARGASAN,308867066,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA03169/A1M/120419,13-October-2015,31-December-2019,Gandhinagar,SARTHAK ERA,NA,300352.5,308867066,,PR/GANDHINAGAR/GANDHINAGAR/GANDHINAGAR TPO/180704/005691,VIHAAN DEVELOPERS,
2019-03-31 05:30:00,6602,New,20-October-2018,2018-07-04 20:49:02,18100609,Mixed Development,Rajkot,"MAVDI RS NO 20P GOVINDRATNA GREEN CITY,  PLOT NO. 50",18100609,Paid,PR/GJ/RAJKOT/RAJKOT/Others/MAA03757/201018,06-September-2017,31-March-2019,Rajkot,OPERA HOUSE,NA,3039.8,18100609,,PR/RAJKOT/RAJKOT/GANDHINAGAR TPO/180704/005693,OPERA DEVELOPERS,
2023-06-30 05:30:00,6603,New,05-October-2018,2018-07-04 16:31:33,16999920,Plotted Development,Bhavnagar,SURVEY NO 34 P-1 T.P.S NO 2/B  FULSAR,16999920,Paid,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/PAA03605/A1P/100719,17-February-2017,30-June-2023,Bhavnagar,SHIVALIK PARK,NA,30130,15999920,,PR/BHAVNAGAR/BHAVNAGAR/BHAVNAGAR TPO/180704/005694,SOLITAIRE DEVELOPERS,
2023-10-30 05:30:00,6604,New,05-September-2018,2018-07-04 23:27:35,708297500,Mixed Development,Gandhinagar,"Keshav Aaradhyam, opp. Radhe 111, Nr. Shrifal Height, Kudasan",708297500,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA03369/050918,10-May-2018,30-October-2023,Gandhinagar,Keshav Aaradhyam,NA,120765,708297500,,PR/GANDHINAGAR/GANDHINAGAR/GANDHINAGAR TPO/180704/005695,KESHAV DEVELOPERS,
2024-06-30 05:30:00,6605,New,30-July-2018,2018-07-04 22:58:45,343680300,Mixed Development,Vadodara,"FP 33, TP 4, OPP BROADWAY BHAYLI, VADODARA",343680300,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA03288/300718,04-July-2018,30-June-2024,Vadodara,AADHYA AURUM,NA,76635,335180300,,PR/VADODARA/VADODARA/VADODARA TPO/180704/005699,SAKHI INFRA,
2022-12-01 05:30:00,6606,New,17-October-2018,2018-07-12 22:57:50,220952385,Mixed Development,Navsari,"Revenue Survey No. 454/3/Paikee 4, 454/Paikee 7 which City Survey No. 2677/B Nursery Road, Near Sardar Market, Bilimora",220952385,Paid,PR/GJ/NAVSARI/GANDEVI/Others/MAA03729/171018,01-July-2018,01-December-2022,Others,Chauhan Residency,NA,57345,220952385,,PR/NAVSARI/GANDEVI/GANDHINAGAR TPO/180712/005696,M S Enterprise,
2023-06-30 05:30:00,6607,New,28-December-2018,2018-07-04 23:49:46,181923985,Mixed Development,Vadodara,OPP SUKOON BUNGLOW 2 GORWA,181923985,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA04499/281218,02-July-2018,30-June-2023,Vadodara,CORNER POINT,NA,67380,181923965,,PR/VADODARA/VADODARA/VADODARA TPO/180704/005698,MOON ENTERPRISE,
2020-10-30 05:30:00,6608,Ongoing,15-October-2018,2018-07-04 18:14:11,19818160,Commercial,Junagadh,"PLOT NO 3 AND 4, R.S. NO 123/2 OPP. SAIBABA TEMPLE, ZANZARDA ROAD",19818160,Paid,PR/GJ/JUNAGADH/JUNAGADH/Others/CAA03696/151018,09-May-2017,30-October-2020,Others,THE EARNING POINT,NA,39186,19818160,,PR/JUNAGADH/JUNAGADH/JUNAGADH TPO/180704/005700,RADHE DEVELOPERS,
2023-09-30 05:30:00,6609,New,27-September-2018,2018-07-06 22:53:11,922213205,Commercial,Surat,SAHARA DARWAJA RING ROAD,922213205,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/CAA03512/270918,01-April-2018,30-September-2023,Surat,SURANA-101,NA,145225,922213205,,PR/SURAT/SURAT CITY/SUDA/180706/005702,BLUE BIRD FINSTOCK PRIVATE LIMITED,
2022-06-30 05:30:00,6610,New,06-October-2018,2018-07-05 01:52:17,278200000,Residential/Group Housing,Vadodara,"R.S.170/4, F.P-21/4, BS.FORTUNE 5, SUN PHARMA ROAD, TANDALJA, VADODARA",278200000,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA03611/061018,03-April-2018,30-June-2022,Vadodara,AASTHA VATIKA,NA,53330,278200000,,PR/VADODARA/VADODARA/GANDHINAGAR TPO/180704/005701,AKSHAR INC,
2021-12-10 05:30:00,6611,New,12-September-2018,2018-07-05 03:45:12,264716110,Mixed Development,Ahmedabad,"PEARL 79,NEAR KAVERI PRATHAM NEAR SHILAJ BRIDGE  SHILAJ AHMEDABAD",264716110,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA03403/120918,28-May-2018,10-December-2021,Ahmedabad,PEARL 79,NA,34605,215350500,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/180704/005703,SHIVAM DEVELOPERS,
2019-03-31 05:30:00,6612,Ongoing,11-December-2018,2018-07-15 22:30:35,468508748,Residential/Group Housing,Rajkot,150 FEET RING ROAD NEAR PIZZA HUT,468508748,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA04305/111218,26-March-2011,31-March-2019,Rajkot,HIGHSTREET,NA,185309.25,468508748,,PR/RAJKOT/RAJKOT/RAJKOT TPO/180715/005760,LAND MARK DEVELOPERS,
2024-10-30 05:30:00,6613,New,26-September-2018,2018-07-19 03:03:46,501546353,Residential/Group Housing,Surat,T P S NO 08 PALANPOR BLOCK NO 104 P O P 73  F P 76 77 SUB PLOT 3 TALUKA ADAJAN,501546353,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/RAA03498/A1R/160319,20-June-2018,30-October-2024,Surat,BILVAM REGENCY,NA,34497.7,501546353,,PR/SURAT/SURAT CITY/SURAT TPO/180718/005704,UNIVERSAL BUILDCON,
2022-09-01 05:30:00,6614,New,27-July-2018,2018-07-05 17:20:20,352194158,Mixed Development,Ahmedabad,"Nr Karnavati 4 Divine Life international School Road, Vatva",352194158,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA03273/270718,12-June-2018,01-September-2022,Ahmedabad,Dev Aashish Divine II,NA,65730,352194158,,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/180705/005705,ABJIBAPA BUILDCON,
2022-03-30 05:30:00,6617,New,25-October-2018,2018-07-06 23:27:00,349501000,Residential/Group Housing,Rajkot,"Victoria Gardens, B/H Arjun Party Plot, Nr. Savan Status, 150Ft. New Second Ring Rd., Mota Mava, Kalawad Rd., Rajkot. rajkot",349501000,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA03820/251018,27-June-2018,30-March-2022,Rajkot,victoria gardens,"Victoria Gardens, B/H Arjun Party Plot, Nr. Savan Status, 150Ft. New Second Ring Rd., Mota Mava, Kalawad Rd., Rajkot. RAJKOT",48190,340000000,,PR/RAJKOT/RAJKOT/RAJKOT TPO/180706/005707,VICTORIA ENTERPRISE,
2020-09-27 05:30:00,6618,New,20-October-2018,2018-07-19 23:32:28,26587800,Residential/Group Housing,Surendranagar,"Manorath Apartment, Mulchand Road, B/h, Udhyognagar, Surendranagar",26587800,Paid,PR/GJ/SURENDRANAGAR/WADHWAN/SUDA/RAA03754/201018,28-March-2018,27-September-2020,Others,Manorath Apartment,NA,12300,55000000,,PR/SURENDRANAGAR/WADHWAN/SURENDRANAGAR TPO/180719/005708,Sureshchandra Ajaykumar Kalotra Prop. of Royal Construction,
2022-12-30 05:30:00,6620,New,27-July-2018,2018-07-07 21:29:48,118217240,Residential/Group Housing,Gandhinagar,"Surv No-332,  GMD Hostel, Raysan",118217240,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA03269/270718,19-June-2018,30-December-2022,Gandhinagar,Riverside 19 Bunglows,NA,33550,118217240,,PR/GANDHINAGAR/GANDHINAGAR/GANDHINAGAR TPO/180707/005710,Nia Nami Developers,
2020-03-31 05:30:00,6621,New,27-July-2018,2018-07-10 21:21:12,39223142,Mixed Development,Anand,"NEAR RAILWAY STATION JANTA CROSSING, V.V.NAGAR",39223142,Paid,PR/GJ/ANAND/ANAND/Others/MAA03262/270718,19-April-2018,31-March-2020,Others,PRIME ELITE,NA,8340,39223142,,PR/ANAND/ANAND/ANAND TPO/180710/005709,PARIT MANUBHAI PATEL PROPRIETOR OF PRIME DEVELOPERS,
2021-09-30 05:30:00,6622,New,25-September-2018,2018-07-11 17:54:56,76101771,Residential/Group Housing,Ahmedabad,STERLING CITY SHIV ASHISH SCHOOL ROAD B/H SWAMINARAYAN (BAPS) TEMPLE S P RING ROAD BOPAL,76101771,Paid,PR/GJ/AHMEDABAD/DASKROI/AUDA/RAA03489/250918,01-June-2018,30-September-2021,Ahmedabad,SUVARNA VILLA,NA,12797.5,76101771,,PR/AHMEDABAD/DASKROI/AHMEDABAD TPO/180711/005711,HEKAN BUILDCON,
2020-12-31 05:30:00,6624,Ongoing,15-December-2018,2018-07-17 23:12:17,27775930,Commercial,Amreli,"C.S. No. 966 Paiky & 969 Paiky, Opp. Dharmashala, Near Vajinath Temple, Damnagar",27775930,Paid,PR/GJ/AMRELI/LATHI/Others/CAA04378/151218,04-August-2016,31-December-2020,Others,Vraj,NA,53267.2,27775930,,PR/AMRELI/LATHI/AMRELI TPO/180717/005712,VASANTKUMAR B MOVALIYA PROPREITOR OF VRAJ DEVELOPERS,
2019-03-31 05:30:00,6626,Ongoing,22-November-2018,2018-09-22 01:08:18,18698379,Mixed Development,Vadodara,"WADI HATHIKHANA ROAD, OPP. PARESH NAGAR BESIDE OLD WARD OFFICE, WADI",18698379,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA04096/EX1/120419,01-August-2015,31-March-2020,Vadodara,AMBE VILLA,NA,14045.85,18698379,2020-03-31 05:30:00,PR/VADODARA/VADODARA/GANDHINAGAR TPO/180921/005714,AADHYASHAKTI ASSOCIATES,
2022-06-30 05:30:00,6628,New,23-July-2018,2018-07-11 23:54:51,2580212041,Commercial,Ahmedabad,"SHEETAL WESTPARK IMPERIA, SUNRISE PARK ROAD, NEAR AHMEDABAD ONE MALL, VASTRAPUR",2580212041,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA03221/A2C/040920,01-August-2018,30-June-2022,Ahmedabad,SHEETAL WESTPARK IMPERIA,NA,260975,2580212041,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/180711/005716,MAHIKA INFRA LLP,
2022-01-01 05:30:00,6629,New,18-December-2018,2018-07-09 19:32:03,30636991,Mixed Development,Vadodara,"WADI KUMBHARVADA BEHIND DALIYAVADI, NEAR VIMAL BAKERY, WADI",30636991,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA04404/181218,01-July-2018,01-January-2022,Vadodara,MARUTI AVENUE,NA,6577,33572000,,PR/VADODARA/VADODARA/VADODARA TPO/180709/005717,DWARKESH DEVELOPERS,
2024-01-13 05:30:00,6630,New,30-July-2018,2018-07-10 21:39:38,1451333645,Mixed Development,Surendranagar,"SURVEY NO 33 DUDHREJ NR. RAILWAY STATION,  OPP. C U SHAH MEDICAL COLLEGE  DUDHREJ",1451333645,Paid,PR/GJ/SURENDRANAGAR/WADHWAN/Others/MAA03300/300718,14-July-2018,13-January-2024,Others,SHAKTI SHUKRA,NA,428208.75,1240000000,,PR/SURENDRANAGAR/WADHWAN/SURENDRANAGAR TPO/180710/005718,CHANDRAKANT,
2018-12-31 05:30:00,6631,Ongoing,14-November-2018,2018-07-09 02:04:02,85862122,Commercial,Ahmedabad,"Nr. Vasant Rajab Hall,  B/h. Lathi Bazar,",85862122,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA04017/EX1/170519,25-January-2016,30-June-2019,Ahmedabad,AKSHARDHAM COMPLEX,NA,47106.5,60000000,2019-06-30 05:30:00,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/180708/005719,Aadin Projects Private Limited,
2023-12-30 05:30:00,6632,New,05-October-2018,2018-07-11 21:27:28,196185600,Residential/Group Housing,Gandhinagar,"DEVSHRUT  VILLA,NR.VETERINARY HOSPITAL KOBA,GANDHINAGAR",196185600,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA03600/051018,01-July-2018,30-December-2023,Gandhinagar,DEVSHRUT VILLA,NA,79570,196185600,,PR/GANDHINAGAR/GANDHINAGAR/GANDHINAGAR TPO/180711/005720,Waterstone Developers LLP,
2021-06-30 05:30:00,6634,New,14-September-2018,2018-07-10 16:53:47,116903210,Commercial,Ahmedabad,"Plot No.8, Nr. 120 Ft Ramol-Vatva Overbridge Road GIDC(E-Road),Phase-1,Vatva,Ahmedabad.",116903210,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Others/CAA03422/140918,13-June-2018,30-June-2021,Ahmedabad,Pushkar Mahadev Industrial Estate,NA,116129,116903210,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/180710/005723,Shlok Buildcon,
2020-09-30 05:30:00,6636,New,06-November-2018,2018-07-12 18:36:52,88275200,Residential/Group Housing,Ahmedabad,"Sankalp , Opp Dev Pride , B/h Sampad Residency  Koteshwar bhat Road , Motera",88275200,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA04000/A1R/031219,09-May-2018,30-September-2020,Ahmedabad,Shreeji Sankalp,NA,19740,88275200,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/180712/005725,Hiteshkumar Ishvarbhai Thakkar,
2020-01-31 05:30:00,6637,New,26-September-2018,2018-07-10 17:27:58,109543240,Commercial,Surat,"T.P. No. 02, F.P. No. 181 Vesu-Bharthana",109543240,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/CAA03502/EX1/300520,01-February-2018,31-July-2021,Surat,RIGA STREET,NA,33175,109543240,2021-01-31 05:30:00,PR/SURAT/SURAT CITY/SUDA/180710/005726,SAVAN INFRAAVENUE LLP,
2021-06-30 05:30:00,6638,New,14-September-2018,2018-07-11 00:59:39,296688010,Commercial,Ahmedabad,"SUBPLOT NO 2, FP 266, SURVEU NO. 104 TP 65, MOUJE CHENPUR, TA. GHATLODIA",296688010,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA03408/140918,07-June-2018,30-June-2021,Ahmedabad,CENTREPOINT,NA,96425,296688010,,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/180710/005727,SHINE DEVELOPERS,
2023-06-30 05:30:00,6639,New,01-August-2018,2018-07-11 21:17:21,36944883,Mixed Development,Navsari,"TIKA 168 C, S NO.-1691 R S NO.- 338/1, PLOT NO.- 3/A HISSANO 3 ,  WARD NO.11  AT -GHELKADI SHIVANI RESIDENCY",36944883,Paid,PR/GJ/NAVSARI/NAVSARI/Others/MAA03310/010818,15-June-2018,30-June-2023,Others,RANG SHIVANI HEIGHT,NA,8718.6,36944883,,PR/NAVSARI/NAVSARI/NAVASARI TPO/180711/005728,rangavdhut Construction,
2024-06-30 05:30:00,6640,New,14-September-2018,2018-07-10 22:59:56,1201315442,Residential/Group Housing,Vadodara,"AKSHAR AASHRAY, OPP. GAYATRI MANDIR, NEAR AKSHAR YUG, WAGHODIA ROAD, TIMBI",1201315442,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA03417/140918,16-May-2018,30-June-2024,Vadodara,AKSHAR AASHRAY,NA,500000,1201315442,,PR/VADODARA/VADODARA/GANDHINAGAR TPO/180710/005729,SHREE AKSHAR ENTERPRISE,
2021-06-30 05:30:00,6641,Ongoing,26-September-2018,2018-07-11 00:59:45,297705683,Residential/Group Housing,Vadodara,"SAI VILLA , NEAR THE GOLD CITY, NH-8 , TARSALI VADODARA",297705683,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA03497/EX1/020821,21-July-2016,30-June-2022,Vadodara,SAI VILLA,NA,397320,297705683,2022-06-30 05:30:00,PR/VADODARA/VADODARA/GANDHINAGAR TPO/180710/005730,SAI REALTY,
